t_s,U1_mV,U2_mV,U3_mV
1.473590,-293864.527,267691.237,26173.290
1.473718,-299240.903,260034.044,39206.860
1.473846,-304131.910,251955.074,52176.836
1.473974,-308529.613,243467.432,65062.181
1.474103,-312426.880,234584.885,77841.995
1.474231,-315817.390,225321.840,90495.549
1.474359,-318695.643,215693.323,103002.319
1.474487,-321056.970,205714.950,115342.019
1.474615,-322897.541,195402.907,127494.634
1.474744,-324214.372,184773.920,139440.452
1.474872,-325005.325,173845.229,151160.097
1.475000,-325269.119,162634.560,162634.560
1.475128,-325005.325,151160.097,173845.229
1.475256,-324214.372,139440.452,184773.920
1.475385,-322897.541,127494.634,195402.907
1.475513,-321056.970,115342.019,205714.950
1.475641,-318695.643,103002.319,215693.323
1.475769,-315817.390,90495.549,225321.840
1.475897,-312426.880,77841.995,234584.885
1.476026,-308529.613,65062.181,243467.432
1.476154,-304131.910,52176.836,251955.074
1.476282,-299240.903,39206.860,260034.044
1.476410,-293864.527,26173.290,267691.237
1.476538,-288011.502,13097.267,274914.235
1.476667,-281691.320,-0.000,281691.320
1.476795,-274914.235,-13097.267,288011.502
1.476923,-267691.237,-26173.290,293864.527
1.477051,-260034.044,-39206.860,299240.903
1.477179,-251955.074,-52176.836,304131.910
1.477308,-243467.432,-65062.181,308529.613
1.477436,-234584.885,-77841.995,312426.880
1.477564,-225321.840,-90495.549,315817.390
1.477692,-215693.323,-103002.319,318695.643
1.477821,-205714.950,-115342.019,321056.970
1.477949,-195402.907,-127494.634,322897.541
1.478077,-184773.920,-139440.452,324214.372
1.478205,-173845.229,-151160.097,325005.325
1.478333,-162634.560,-162634.560,325269.119
1.478462,-151160.097,-173845.229,325005.325
1.478590,-139440.452,-184773.920,324214.372
1.478718,-127494.634,-195402.907,322897.541
1.478846,-115342.019,-205714.950,321056.970
1.478974,-103002.319,-215693.323,318695.643
1.479103,-90495.549,-225321.840,315817.390
1.479231,-77841.995,-234584.885,312426.880
1.479359,-65062.181,-243467.432,308529.613
1.479487,-52176.836,-251955.074,304131.910
1.479615,-39206.860,-260034.044,299240.903
1.479744,-26173.290,-267691.237,293864.527
1.479872,-13097.267,-274914.235,288011.502
1.480000,0.000,-281691.320,281691.320
1.480128,13097.267,-288011.502,274914.235
1.480256,26173.290,-293864.527,267691.237
1.480385,39206.860,-299240.903,260034.044
1.480513,52176.836,-304131.910,251955.074
1.480641,65062.181,-308529.613,243467.432
1.480769,77841.995,-312426.880,234584.885
1.480897,90495.549,-315817.390,225321.840
1.481026,103002.319,-318695.643,215693.323
1.481154,115342.019,-321056.970,205714.950
1.481282,127494.634,-322897.541,195402.907
1.481410,139440.452,-324214.372,184773.920
1.481538,151160.097,-325005.325,173845.229
1.481667,162634.560,-325269.119,162634.560
1.481795,173845.229,-325005.325,151160.097
1.481923,184773.920,-324214.372,139440.452
1.482051,195402.907,-322897.541,127494.634
1.482179,205714.950,-321056.970,115342.019
1.482308,215693.323,-318695.643,103002.319
1.482436,225321.840,-315817.390,90495.549
1.482564,234584.885,-312426.880,77841.995
1.482692,243467.432,-308529.613,65062.181
1.482821,251955.074,-304131.910,52176.836
1.482949,260034.044,-299240.903,39206.860
1.483077,267691.237,-293864.527,26173.290
1.483205,274914.235,-288011.502,13097.267
1.483333,281691.320,-281691.320,-0.000
1.483462,288011.502,-274914.235,-13097.267
1.483590,293864.527,-267691.237,-26173.290
1.483718,299240.903,-260034.044,-39206.860
1.483846,304131.910,-251955.074,-52176.836
1.483974,308529.613,-243467.432,-65062.181
1.484103,312426.880,-234584.885,-77841.995
1.484231,315817.390,-225321.840,-90495.549
1.484359,318695.643,-215693.323,-103002.319
1.484487,321056.970,-205714.950,-115342.019
1.484615,322897.541,-195402.907,-127494.634
1.484744,324214.372,-184773.920,-139440.452
1.484872,325005.325,-173845.229,-151160.097
1.485000,325269.119,-162634.560,-162634.560
1.485128,325005.325,-151160.097,-173845.229
1.485256,324214.372,-139440.452,-184773.920
1.485385,322897.541,-127494.634,-195402.907
1.485513,321056.970,-115342.019,-205714.950
1.485641,318695.643,-103002.319,-215693.323
1.485769,315817.390,-90495.549,-225321.840
1.485897,312426.880,-77841.995,-234584.885
1.486026,308529.613,-65062.181,-243467.432
1.486154,304131.910,-52176.836,-251955.074
1.486282,299240.903,-39206.860,-260034.044
1.486410,293864.527,-26173.290,-267691.237
1.486538,288011.502,-13097.267,-274914.235
1.486667,281691.320,0.000,-281691.320
1.486795,274914.235,13097.267,-288011.502
1.486923,267691.237,26173.290,-293864.527
1.487051,260034.044,39206.860,-299240.903
1.487179,251955.074,52176.836,-304131.910
1.487308,243467.432,65062.181,-308529.613
1.487436,234584.885,77841.995,-312426.880
1.487564,225321.840,90495.549,-315817.390
1.487692,215693.323,103002.319,-318695.643
1.487821,205714.950,115342.019,-321056.970
1.487949,195402.907,127494.634,-322897.541
1.488077,184773.920,139440.452,-324214.372
1.488205,173845.229,151160.097,-325005.325
1.488333,162634.560,162634.560,-325269.119
1.488462,151160.097,173845.229,-325005.325
1.488590,139440.452,184773.920,-324214.372
1.488718,127494.634,195402.907,-322897.541
1.488846,115342.019,205714.950,-321056.970
1.488974,103002.319,215693.323,-318695.643
1.489103,90495.549,225321.840,-315817.390
1.489231,77841.995,234584.885,-312426.880
1.489359,65062.181,243467.432,-308529.613
1.489487,52176.836,251955.074,-304131.910
1.489615,39206.860,260034.044,-299240.903
1.489744,26173.290,267691.237,-293864.527
1.489872,13097.267,274914.235,-288011.502
1.490000,-0.000,281691.320,-281691.320
1.490128,-13097.267,288011.502,-274914.235
1.490256,-26173.290,293864.527,-267691.237
1.490385,-39206.860,299240.903,-260034.044
1.490513,-52176.836,304131.910,-251955.074
1.490641,-65062.181,308529.613,-243467.432
1.490769,-77841.995,312426.880,-234584.885
1.490897,-90495.549,315817.390,-225321.840
1.491026,-103002.319,318695.643,-215693.323
1.491154,-115342.019,321056.970,-205714.950
1.491282,-127494.634,322897.541,-195402.907
1.491410,-139440.452,324214.372,-184773.920
1.491538,-151160.097,325005.325,-173845.229
1.491667,-162634.560,325269.119,-162634.560
1.491795,-173845.229,325005.325,-151160.097
1.491923,-184773.920,324214.372,-139440.452
1.492051,-195402.907,322897.541,-127494.634
1.492179,-205714.950,321056.970,-115342.019
1.492308,-215693.323,318695.643,-103002.319
1.492436,-225321.840,315817.390,-90495.549
1.492564,-234584.885,312426.880,-77841.995
1.492692,-243467.432,308529.613,-65062.181
1.492821,-251955.074,304131.910,-52176.836
1.492949,-260034.044,299240.903,-39206.860
1.493077,-267691.237,293864.527,-26173.290
1.493205,-274914.235,288011.502,-13097.267
1.493333,-281691.320,281691.320,0.000
1.493462,-288011.502,274914.235,13097.267
1.493590,-293864.527,267691.237,26173.290
1.493718,-299240.903,260034.044,39206.860
1.493846,-304131.910,251955.074,52176.836
1.493974,-308529.613,243467.432,65062.181
1.494103,-312426.880,234584.885,77841.995
1.494231,-315817.390,225321.840,90495.549
1.494359,-318695.643,215693.323,103002.319
1.494487,-321056.970,205714.950,115342.019
1.494615,-322897.541,195402.907,127494.634
1.494744,-324214.372,184773.920,139440.452
1.494872,-325005.325,173845.229,151160.097
1.495000,-325269.119,162634.560,162634.560
1.495128,-325005.325,151160.097,173845.229
1.495256,-324214.372,139440.452,184773.920
1.495385,-322897.541,127494.634,195402.907
1.495513,-321056.970,115342.019,205714.950
1.495641,-318695.643,103002.319,215693.323
1.495769,-315817.390,90495.549,225321.840
1.495897,-312426.880,77841.995,234584.885
1.496026,-308529.613,65062.181,243467.432
1.496154,-304131.910,52176.836,251955.074
1.496282,-299240.903,39206.860,260034.044
1.496410,-293864.527,26173.290,267691.237
1.496538,-288011.502,13097.267,274914.235
1.496667,-281691.320,-0.000,281691.320
1.496795,-274914.235,-13097.267,288011.502
1.496923,-267691.237,-26173.290,293864.527
1.497051,-260034.044,-39206.860,299240.903
1.497179,-251955.074,-52176.836,304131.910
1.497308,-243467.432,-65062.181,308529.613
1.497436,-234584.885,-77841.995,312426.880
1.497564,-225321.840,-90495.549,315817.390
1.497692,-215693.323,-103002.319,318695.643
1.497821,-205714.950,-115342.019,321056.970
1.497949,-195402.907,-127494.634,322897.541
1.498077,-184773.920,-139440.452,324214.372
1.498205,-173845.229,-151160.097,325005.325
1.498333,-162634.560,-162634.560,325269.119
1.498462,-151160.097,-173845.229,325005.325
1.498590,-139440.452,-184773.920,324214.372
1.498718,-127494.634,-195402.907,322897.541
1.498846,-115342.019,-205714.950,321056.970
1.498974,-103002.319,-215693.323,318695.643
1.499103,-90495.549,-225321.840,315817.390
1.499231,-77841.995,-234584.885,312426.880
1.499359,-65062.181,-243467.432,308529.613
1.499487,-52176.836,-251955.074,304131.910
1.499615,-39206.860,-260034.044,299240.903
1.499744,-26173.290,-267691.237,293864.527
1.499872,-13097.267,-274914.235,288011.502
1.500000,0.000,-281691.320,281691.320
1.500128,13097.267,-288011.502,274914.235
1.500256,26173.290,-293864.527,267691.237
1.500385,39206.860,-299240.903,260034.044
1.500513,52176.836,-304131.910,251955.074
1.500641,65062.181,-308529.613,243467.432
1.500769,77841.995,-312426.880,234584.885
1.500897,90495.549,-315817.390,225321.840
1.501026,103002.319,-318695.643,215693.323
1.501154,115342.019,-321056.970,205714.950
1.501282,127494.634,-322897.541,195402.907
1.501410,139440.452,-324214.372,184773.920
1.501538,151160.097,-325005.325,173845.229
1.501667,162634.560,-325269.119,162634.560
1.501795,173845.229,-325005.325,151160.097
1.501923,184773.920,-324214.372,139440.452
1.502051,195402.907,-322897.541,127494.634
1.502179,205714.950,-321056.970,115342.019
1.502308,215693.323,-318695.643,103002.319
1.502436,225321.840,-315817.390,90495.549
1.502564,234584.885,-312426.880,77841.995
1.502692,243467.432,-308529.613,65062.181
1.502821,251955.074,-304131.910,52176.836
1.502949,260034.044,-299240.903,39206.860
1.503077,267691.237,-293864.527,26173.290
1.503205,274914.235,-288011.502,13097.267
1.503333,281691.320,-281691.320,-0.000
1.503462,288011.502,-274914.235,-13097.267
1.503590,293864.527,-267691.237,-26173.290
1.503718,299240.903,-260034.044,-39206.860
1.503846,304131.910,-251955.074,-52176.836
1.503974,308529.613,-243467.432,-65062.181
1.504103,312426.880,-234584.885,-77841.995
1.504231,315817.390,-225321.840,-90495.549
1.504359,318695.643,-215693.323,-103002.319
1.504487,321056.970,-205714.950,-115342.019
1.504615,322897.541,-195402.907,-127494.634
1.504744,324214.372,-184773.920,-139440.452
1.504872,325005.325,-173845.229,-151160.097
1.505000,325269.119,-162634.560,-162634.560
1.505128,325005.325,-151160.097,-173845.229
1.505256,324214.372,-139440.452,-184773.920
1.505385,322897.541,-127494.634,-195402.907
1.505513,321056.970,-115342.019,-205714.950
1.505641,318695.643,-103002.319,-215693.323
1.505769,315817.390,-90495.549,-225321.840
1.505897,312426.880,-77841.995,-234584.885
1.506026,308529.613,-65062.181,-243467.432
1.506154,304131.910,-52176.836,-251955.074
1.506282,299240.903,-39206.860,-260034.044
1.506410,293864.527,-26173.290,-267691.237
1.506538,288011.502,-13097.267,-274914.235
1.506667,281691.320,0.000,-281691.320
1.506795,274914.235,13097.267,-288011.502
1.506923,267691.237,26173.290,-293864.527
1.507051,260034.044,39206.860,-299240.903
1.507179,251955.074,52176.836,-304131.910
1.507308,243467.432,65062.181,-308529.613
1.507436,234584.885,77841.995,-312426.880
1.507564,225321.840,90495.549,-315817.390
1.507692,215693.323,103002.319,-318695.643
1.507821,205714.950,115342.019,-321056.970
1.507949,195402.907,127494.634,-322897.541
1.508077,184773.920,139440.452,-324214.372
1.508205,173845.229,151160.097,-325005.325
1.508333,162634.560,162634.560,-325269.119
1.508462,151160.097,173845.229,-325005.325
1.508590,139440.452,184773.920,-324214.372
1.508718,127494.634,195402.907,-322897.541
1.508846,115342.019,205714.950,-321056.970
1.508974,103002.319,215693.323,-318695.643
1.509103,90495.549,225321.840,-315817.390
1.509231,77841.995,234584.885,-312426.880
1.509359,65062.181,243467.432,-308529.613
1.509487,52176.836,251955.074,-304131.910
1.509615,39206.860,260034.044,-299240.903
1.509744,26173.290,267691.237,-293864.527
1.509872,13097.267,274914.235,-288011.502
1.510000,-0.000,281691.320,-281691.320
1.510128,-13097.267,288011.502,-274914.235
1.510256,-26173.290,293864.527,-267691.237
1.510385,-39206.860,299240.903,-260034.044
1.510513,-52176.836,304131.910,-251955.074
1.510641,-65062.181,308529.613,-243467.432
1.510769,-77841.995,312426.880,-234584.885
1.510897,-90495.549,315817.390,-225321.840
1.511026,-103002.319,318695.643,-215693.323
1.511154,-115342.019,321056.970,-205714.950
1.511282,-127494.634,322897.541,-195402.907
1.511410,-139440.452,324214.372,-184773.920
1.511538,-151160.097,325005.325,-173845.229
1.511667,-162634.560,325269.119,-162634.560
1.511795,-173845.229,325005.325,-151160.097
1.511923,-184773.920,324214.372,-139440.452
1.512051,-195402.907,322897.541,-127494.634
1.512179,-205714.950,321056.970,-115342.019
1.512308,-215693.323,318695.643,-103002.319
1.512436,-225321.840,315817.390,-90495.549
1.512564,-234584.885,312426.880,-77841.995
1.512692,-243467.432,308529.613,-65062.181
1.512821,-251955.074,304131.910,-52176.836
1.512949,-260034.044,299240.903,-39206.860
1.513077,-267691.237,293864.527,-26173.290
1.513205,-274914.235,288011.502,-13097.267
1.513333,-281691.320,281691.320,0.000
1.513462,-288011.502,274914.235,13097.267
1.513590,-293864.527,267691.237,26173.290
1.513718,-299240.903,260034.044,39206.860
1.513846,-304131.910,251955.074,52176.836
1.513974,-308529.613,243467.432,65062.181
1.514103,-312426.880,234584.885,77841.995
1.514231,-315817.390,225321.840,90495.549
1.514359,-318695.643,215693.323,103002.319
1.514487,-321056.970,205714.950,115342.019
1.514615,-322897.541,195402.907,127494.634
1.514744,-324214.372,184773.920,139440.452
1.514872,-325005.325,173845.229,151160.097
1.515000,-325269.119,162634.560,162634.560
1.515128,-325005.325,151160.097,173845.229
1.515256,-324214.372,139440.452,184773.920
1.515385,-322897.541,127494.634,195402.907
1.515513,-321056.970,115342.019,205714.950
1.515641,-318695.643,103002.319,215693.323
1.515769,-315817.390,90495.549,225321.840
1.515897,-312426.880,77841.995,234584.885
1.516026,-308529.613,65062.181,243467.432
1.516154,-304131.910,52176.836,251955.074
1.516282,-299240.903,39206.860,260034.044
1.516410,-293864.527,26173.290,267691.237
1.516538,-288011.502,13097.267,274914.235
1.516667,-281691.320,-0.000,281691.320
1.516795,-274914.235,-13097.267,288011.502
1.516923,-267691.237,-26173.290,293864.527
1.517051,-260034.044,-39206.860,299240.903
1.517179,-251955.074,-52176.836,304131.910
1.517308,-243467.432,-65062.181,308529.613
1.517436,-234584.885,-77841.995,312426.880
1.517564,-225321.840,-90495.549,315817.390
1.517692,-215693.323,-103002.319,318695.643
1.517821,-205714.950,-115342.019,321056.970
1.517949,-195402.907,-127494.634,322897.541
1.518077,-184773.920,-139440.452,324214.372
1.518205,-173845.229,-151160.097,325005.325
1.518333,-162634.560,-162634.560,325269.119
1.518462,-151160.097,-173845.229,325005.325
1.518590,-139440.452,-184773.920,324214.372
1.518718,-127494.634,-195402.907,322897.541
1.518846,-115342.019,-205714.950,321056.970
1.518974,-103002.319,-215693.323,318695.643
1.519103,-90495.549,-225321.840,315817.390
1.519231,-77841.995,-234584.885,312426.880
1.519359,-65062.181,-243467.432,308529.613
1.519487,-52176.836,-251955.074,304131.910
1.519615,-39206.860,-260034.044,299240.903
1.519744,-26173.290,-267691.237,293864.527
1.519872,-13097.267,-274914.235,288011.502
1.520000,0.000,-281691.320,281691.320
1.520128,13097.267,-288011.502,274914.235
1.520256,26173.290,-293864.527,267691.237
1.520385,39206.860,-299240.903,260034.044
1.520513,52176.836,-304131.910,251955.074
1.520641,65062.181,-308529.613,243467.432
1.520769,77841.995,-312426.880,234584.885
1.520897,90495.549,-315817.390,225321.840
1.521026,103002.319,-318695.643,215693.323
1.521154,115342.019,-321056.970,205714.950
1.521282,127494.634,-322897.541,195402.907
1.521410,139440.452,-324214.372,184773.920
1.521538,151160.097,-325005.325,173845.229
1.521667,162634.560,-325269.119,162634.560
1.521795,173845.229,-325005.325,151160.097
1.521923,184773.920,-324214.372,139440.452
1.522051,195402.907,-322897.541,127494.634
1.522179,205714.950,-321056.970,115342.019
1.522308,215693.323,-318695.643,103002.319
1.522436,225321.840,-315817.390,90495.549
1.522564,234584.885,-312426.880,77841.995
1.522692,243467.432,-308529.613,65062.181
1.522821,251955.074,-304131.910,52176.836
1.522949,260034.044,-299240.903,39206.860
1.523077,267691.237,-293864.527,26173.290
1.523205,274914.235,-288011.502,13097.267
1.523333,281691.320,-281691.320,-0.000
1.523462,288011.502,-274914.235,-13097.267
1.523590,293864.527,-267691.237,-26173.290
1.523718,299240.903,-260034.044,-39206.860
1.523846,304131.910,-251955.074,-52176.836
1.523974,308529.613,-243467.432,-65062.181
1.524103,312426.880,-234584.885,-77841.995
1.524231,315817.390,-225321.840,-90495.549
1.524359,318695.643,-215693.323,-103002.319
1.524487,321056.970,-205714.950,-115342.019
1.524615,322897.541,-195402.907,-127494.634
1.524744,324214.372,-184773.920,-139440.452
1.524872,325005.325,-173845.229,-151160.097
1.525000,325269.119,-162634.560,-162634.560
