t_s,U1_mV,U2_mV,U3_mV
2.471667,-162634.560,325269.119,-162634.560
2.471795,-173845.229,325005.325,-151160.097
2.471923,-184773.920,324214.372,-139440.452
2.472051,-195402.907,322897.541,-127494.634
2.472179,-205714.950,321056.970,-115342.019
2.472308,-215693.323,318695.643,-103002.319
2.472436,-225321.840,315817.390,-90495.549
2.472564,-234584.885,312426.880,-77841.995
2.472692,-243467.432,308529.613,-65062.181
2.472821,-251955.074,304131.910,-52176.836
2.472949,-260034.044,299240.903,-39206.860
2.473077,-267691.237,293864.527,-26173.290
2.473205,-274914.235,288011.502,-13097.267
2.473333,-281691.320,281691.320,0.000
2.473462,-288011.502,274914.235,13097.267
2.473590,-293864.527,267691.237,26173.290
2.473718,-299240.903,260034.044,39206.860
2.473846,-304131.910,251955.074,52176.836
2.473974,-308529.613,243467.432,65062.181
2.474103,-312426.880,234584.885,77841.995
2.474231,-315817.390,225321.840,90495.550
2.474359,-318695.643,215693.323,103002.320
2.474487,-321056.970,205714.950,115342.019
2.474615,-322897.541,195402.907,127494.634
2.474744,-324214.372,184773.920,139440.452
2.474872,-325005.325,173845.229,151160.097
2.475000,-325269.119,162634.560,162634.560
2.475128,-325005.325,151160.097,173845.229
2.475256,-324214.372,139440.452,184773.920
2.475385,-322897.541,127494.634,195402.907
2.475513,-321056.970,115342.019,205714.950
2.475641,-318695.643,103002.319,215693.323
2.475769,-315817.390,90495.549,225321.840
2.475897,-312426.880,77841.995,234584.885
2.476026,-308529.613,65062.181,243467.432
2.476154,-304131.910,52176.836,251955.074
2.476282,-299240.903,39206.860,260034.044
2.476410,-293864.527,26173.290,267691.237
2.476538,-288011.502,13097.267,274914.235
2.476667,-281691.320,-0.000,281691.320
2.476795,-274914.235,-13097.267,288011.502
2.476923,-267691.237,-26173.290,293864.527
2.477051,-260034.044,-39206.860,299240.903
2.477179,-251955.074,-52176.836,304131.910
2.477308,-243467.432,-65062.181,308529.613
2.477436,-234584.885,-77841.995,312426.880
2.477564,-225321.840,-90495.550,315817.390
2.477692,-215693.323,-103002.320,318695.643
2.477821,-205714.950,-115342.019,321056.970
2.477949,-195402.907,-127494.634,322897.541
2.478077,-184773.920,-139440.452,324214.372
2.478205,-173845.229,-151160.097,325005.325
2.478333,-162634.560,-162634.560,325269.119
2.478462,-151160.097,-173845.229,325005.325
2.478590,-139440.452,-184773.920,324214.372
2.478718,-127494.634,-195402.907,322897.541
2.478846,-115342.019,-205714.950,321056.970
2.478974,-103002.319,-215693.323,318695.643
2.479103,-90495.549,-225321.840,315817.390
2.479231,-77841.995,-234584.885,312426.880
2.479359,-65062.181,-243467.432,308529.613
2.479487,-52176.836,-251955.074,304131.910
2.479615,-39206.860,-260034.044,299240.903
2.479744,-26173.290,-267691.237,293864.527
2.479872,-13097.267,-274914.235,288011.502
2.480000,0.000,-281691.320,281691.320
2.480128,13097.267,-288011.502,274914.235
2.480256,26173.290,-293864.527,267691.237
2.480385,39206.860,-299240.903,260034.044
2.480513,52176.836,-304131.910,251955.074
2.480641,65062.181,-308529.613,243467.432
2.480769,77841.995,-312426.880,234584.885
2.480897,90495.550,-315817.390,225321.840
2.481026,103002.320,-318695.643,215693.323
2.481154,115342.019,-321056.970,205714.950
2.481282,127494.634,-322897.541,195402.907
2.481410,139440.452,-324214.372,184773.920
2.481538,151160.097,-325005.325,173845.229
2.481667,162634.560,-325269.119,162634.560
2.481795,173845.229,-325005.325,151160.097
2.481923,184773.920,-324214.372,139440.452
2.482051,195402.907,-322897.541,127494.634
2.482179,205714.950,-321056.970,115342.019
2.482308,215693.323,-318695.643,103002.319
2.482436,225321.840,-315817.390,90495.549
2.482564,234584.885,-312426.880,77841.995
2.482692,243467.432,-308529.613,65062.181
2.482821,251955.074,-304131.910,52176.836
2.482949,260034.044,-299240.903,39206.860
2.483077,267691.237,-293864.527,26173.290
2.483205,274914.235,-288011.502,13097.267
2.483333,281691.320,-281691.320,-0.000
2.483462,288011.502,-274914.235,-13097.267
2.483590,293864.527,-267691.237,-26173.290
2.483718,299240.903,-260034.044,-39206.860
2.483846,304131.910,-251955.074,-52176.836
2.483974,308529.613,-243467.432,-65062.181
2.484103,312426.880,-234584.885,-77841.995
2.484231,315817.390,-225321.840,-90495.550
2.484359,318695.643,-215693.323,-103002.320
2.484487,321056.970,-205714.950,-115342.019
2.484615,322897.541,-195402.907,-127494.634
2.484744,324214.372,-184773.920,-139440.452
2.484872,325005.325,-173845.229,-151160.097
2.485000,325269.119,-162634.560,-162634.560
2.485128,325005.325,-151160.097,-173845.229
2.485256,324214.372,-139440.452,-184773.920
2.485385,322897.541,-127494.634,-195402.907
2.485513,321056.970,-115342.019,-205714.950
2.485641,318695.643,-103002.319,-215693.323
2.485769,315817.390,-90495.549,-225321.840
2.485897,312426.880,-77841.995,-234584.885
2.486026,308529.613,-65062.181,-243467.432
2.486154,304131.910,-52176.836,-251955.074
2.486282,299240.903,-39206.860,-260034.044
2.486410,293864.527,-26173.290,-267691.237
2.486538,288011.502,-13097.267,-274914.235
2.486667,281691.320,0.000,-281691.320
2.486795,274914.235,13097.267,-288011.502
2.486923,267691.237,26173.290,-293864.527
2.487051,260034.044,39206.860,-299240.903
2.487179,251955.074,52176.836,-304131.910
2.487308,243467.432,65062.181,-308529.613
2.487436,234584.885,77841.995,-312426.880
2.487564,225321.840,90495.550,-315817.390
2.487692,215693.323,103002.320,-318695.643
2.487821,205714.950,115342.019,-321056.970
2.487949,195402.907,127494.634,-322897.541
2.488077,184773.920,139440.452,-324214.372
2.488205,173845.229,151160.097,-325005.325
2.488333,162634.560,162634.560,-325269.119
2.488462,151160.097,173845.229,-325005.325
2.488590,139440.452,184773.920,-324214.372
2.488718,127494.634,195402.907,-322897.541
2.488846,115342.019,205714.950,-321056.970
2.488974,103002.319,215693.323,-318695.643
2.489103,90495.549,225321.840,-315817.390
2.489231,77841.995,234584.885,-312426.880
2.489359,65062.181,243467.432,-308529.613
2.489487,52176.836,251955.074,-304131.910
2.489615,39206.860,260034.044,-299240.903
2.489744,26173.290,267691.237,-293864.527
2.489872,13097.267,274914.235,-288011.502
2.490000,-0.000,281691.320,-281691.320
2.490128,-13097.267,288011.502,-274914.235
2.490256,-26173.290,293864.527,-267691.237
2.490385,-39206.860,299240.903,-260034.044
2.490513,-52176.836,304131.910,-251955.074
2.490641,-65062.181,308529.613,-243467.432
2.490769,-77841.995,312426.880,-234584.885
2.490897,-90495.550,315817.390,-225321.840
2.491026,-103002.320,318695.643,-215693.323
2.491154,-115342.019,321056.970,-205714.950
2.491282,-127494.634,322897.541,-195402.907
2.491410,-139440.452,324214.372,-184773.920
2.491538,-151160.097,325005.325,-173845.229
2.491667,-162634.560,325269.119,-162634.560
2.491795,-173845.229,325005.325,-151160.097
2.491923,-184773.920,324214.372,-139440.452
2.492051,-195402.907,322897.541,-127494.634
2.492179,-205714.950,321056.970,-115342.019
2.492308,-215693.323,318695.643,-103002.319
2.492436,-225321.840,315817.390,-90495.549
2.492564,-234584.885,312426.880,-77841.995
2.492692,-243467.432,308529.613,-65062.181
2.492821,-251955.074,304131.910,-52176.836
2.492949,-260034.044,299240.903,-39206.860
2.493077,-267691.237,293864.527,-26173.290
2.493205,-274914.235,288011.502,-13097.267
2.493333,-281691.320,281691.320,0.000
2.493462,-288011.502,274914.235,13097.267
2.493590,-293864.527,267691.237,26173.290
2.493718,-299240.903,260034.044,39206.860
2.493846,-304131.910,251955.074,52176.836
2.493974,-308529.613,243467.432,65062.181
2.494103,-312426.880,234584.885,77841.995
2.494231,-315817.390,225321.840,90495.550
2.494359,-318695.643,215693.323,103002.320
2.494487,-321056.970,205714.950,115342.019
2.494615,-322897.541,195402.907,127494.634
2.494744,-324214.372,184773.920,139440.452
2.494872,-325005.325,173845.229,151160.097
2.495000,-325269.119,162634.560,162634.560
2.495128,-325005.325,151160.097,173845.229
2.495256,-324214.372,139440.452,184773.920
2.495385,-322897.541,127494.634,195402.907
2.495513,-321056.970,115342.019,205714.950
2.495641,-318695.643,103002.319,215693.323
2.495769,-315817.390,90495.549,225321.840
2.495897,-312426.880,77841.995,234584.885
2.496026,-308529.613,65062.181,243467.432
2.496154,-304131.910,52176.836,251955.074
2.496282,-299240.903,39206.860,260034.044
2.496410,-293864.527,26173.290,267691.237
2.496538,-288011.502,13097.267,274914.235
2.496667,-281691.320,-0.000,281691.320
2.496795,-274914.235,-13097.267,288011.502
2.496923,-267691.237,-26173.290,293864.527
2.497051,-260034.044,-39206.860,299240.903
2.497179,-251955.074,-52176.836,304131.910
2.497308,-243467.432,-65062.181,308529.613
2.497436,-234584.885,-77841.995,312426.880
2.497564,-225321.840,-90495.550,315817.390
2.497692,-215693.323,-103002.320,318695.643
2.497821,-205714.950,-115342.019,321056.970
2.497949,-195402.907,-127494.634,322897.541
2.498077,-184773.920,-139440.452,324214.372
2.498205,-173845.229,-151160.097,325005.325
2.498333,-162634.560,-162634.560,325269.119
2.498462,-151160.097,-173845.229,325005.325
2.498590,-139440.452,-184773.920,324214.372
2.498718,-127494.634,-195402.907,322897.541
2.498846,-115342.019,-205714.950,321056.970
2.498974,-103002.319,-215693.323,318695.643
2.499103,-90495.549,-225321.840,315817.390
2.499231,-77841.995,-234584.885,312426.880
2.499359,-65062.181,-243467.432,308529.613
2.499487,-52176.836,-251955.074,304131.910
2.499615,-39206.860,-260034.044,299240.903
2.499744,-26173.290,-267691.237,293864.527
2.499872,-13097.267,-274914.235,288011.502
2.500000,0.000,-281691.320,281691.320
2.500128,13097.267,-288011.502,274914.235
2.500256,26173.290,-293864.527,267691.237
2.500385,39206.860,-299240.903,260034.044
2.500513,52176.836,-304131.910,251955.074
2.500641,65062.181,-308529.613,243467.432
2.500769,77841.995,-312426.880,234584.885
2.500897,90495.550,-315817.390,225321.840
2.501026,103002.320,-318695.643,215693.323
2.501154,115342.019,-321056.970,205714.950
2.501282,127494.634,-322897.541,195402.907
2.501410,139440.452,-324214.372,184773.920
2.501538,151160.097,-325005.325,173845.229
2.501667,162634.560,-325269.119,162634.560
2.501795,173845.229,-325005.325,151160.097
2.501923,184773.920,-324214.372,139440.452
2.502051,195402.907,-322897.541,127494.634
2.502179,205714.950,-321056.970,115342.019
2.502308,215693.323,-318695.643,103002.319
2.502436,225321.840,-315817.390,90495.549
2.502564,234584.885,-312426.880,77841.995
2.502692,243467.432,-308529.613,65062.181
2.502821,251955.074,-304131.910,52176.836
2.502949,260034.044,-299240.903,39206.860
2.503077,267691.237,-293864.527,26173.290
2.503205,274914.235,-288011.502,13097.267
2.503333,281691.320,-281691.320,-0.000
2.503462,288011.502,-274914.235,-13097.267
2.503590,293864.527,-267691.237,-26173.290
2.503718,299240.903,-260034.044,-39206.860
2.503846,304131.910,-251955.074,-52176.836
2.503974,308529.613,-243467.432,-65062.181
2.504103,312426.880,-234584.885,-77841.995
2.504231,315817.390,-225321.840,-90495.550
2.504359,318695.643,-215693.323,-103002.320
2.504487,321056.970,-205714.950,-115342.019
2.504615,322897.541,-195402.907,-127494.634
2.504744,324214.372,-184773.920,-139440.452
2.504872,325005.325,-173845.229,-151160.097
2.505000,325269.119,-162634.560,-162634.560
2.505128,325005.325,-151160.097,-173845.229
2.505256,324214.372,-139440.452,-184773.920
2.505385,322897.541,-127494.634,-195402.907
2.505513,321056.970,-115342.019,-205714.950
2.505641,318695.643,-103002.319,-215693.323
2.505769,315817.390,-90495.549,-225321.840
2.505897,312426.880,-77841.995,-234584.885
2.506026,308529.613,-65062.181,-243467.432
2.506154,304131.910,-52176.836,-251955.074
2.506282,299240.903,-39206.860,-260034.044
2.506410,293864.527,-26173.290,-267691.237
2.506538,288011.502,-13097.267,-274914.235
2.506667,281691.320,0.000,-281691.320
2.506795,274914.235,13097.267,-288011.502
2.506923,267691.237,26173.290,-293864.527
2.507051,260034.044,39206.860,-299240.903
2.507179,251955.074,52176.836,-304131.910
2.507308,243467.432,65062.181,-308529.613
2.507436,234584.885,77841.995,-312426.880
2.507564,225321.840,90495.550,-315817.390
2.507692,215693.323,103002.320,-318695.643
2.507821,205714.950,115342.019,-321056.970
2.507949,195402.907,127494.634,-322897.541
2.508077,184773.920,139440.452,-324214.372
2.508205,173845.229,151160.097,-325005.325
2.508333,162634.560,162634.560,-325269.119
2.508462,151160.097,173845.229,-325005.325
2.508590,139440.452,184773.920,-324214.372
2.508718,127494.634,195402.907,-322897.541
2.508846,115342.019,205714.950,-321056.970
2.508974,103002.319,215693.323,-318695.643
2.509103,90495.549,225321.840,-315817.390
2.509231,77841.995,234584.885,-312426.880
2.509359,65062.181,243467.432,-308529.613
2.509487,52176.836,251955.074,-304131.910
2.509615,39206.860,260034.044,-299240.903
2.509744,26173.290,267691.237,-293864.527
2.509872,13097.267,274914.235,-288011.502
2.510000,-0.000,281691.320,-281691.320
2.510128,-13097.267,288011.502,-274914.235
2.510256,-26173.290,293864.527,-267691.237
2.510385,-39206.860,299240.903,-260034.044
2.510513,-52176.836,304131.910,-251955.074
2.510641,-65062.181,308529.613,-243467.432
2.510769,-77841.995,312426.880,-234584.885
2.510897,-90495.550,315817.390,-225321.840
2.511026,-103002.320,318695.643,-215693.323
2.511154,-115342.019,321056.970,-205714.950
2.511282,-127494.634,322897.541,-195402.907
2.511410,-139440.452,324214.372,-184773.920
2.511538,-151160.097,325005.325,-173845.229
2.511667,-162634.560,325269.119,-162634.560
2.511795,-173845.229,325005.325,-151160.097
2.511923,-184773.920,324214.372,-139440.452
2.512051,-195402.907,322897.541,-127494.634
2.512179,-205714.950,321056.970,-115342.019
2.512308,-215693.323,318695.643,-103002.319
2.512436,-225321.840,315817.390,-90495.549
2.512564,-234584.885,312426.880,-77841.995
2.512692,-243467.432,308529.613,-65062.181
2.512821,-251955.074,304131.910,-52176.836
2.512949,-260034.044,299240.903,-39206.860
2.513077,-267691.237,293864.527,-26173.290
2.513205,-274914.235,288011.502,-13097.267
2.513333,-281691.320,281691.320,0.000
2.513462,-288011.502,274914.235,13097.267
2.513590,-293864.527,267691.237,26173.290
2.513718,-299240.903,260034.044,39206.860
2.513846,-304131.910,251955.074,52176.836
2.513974,-308529.613,243467.432,65062.181
2.514103,-312426.880,234584.885,77841.995
2.514231,-315817.390,225321.840,90495.550
2.514359,-318695.643,215693.323,103002.320
2.514487,-321056.970,205714.950,115342.019
2.514615,-322897.541,195402.907,127494.634
2.514744,-324214.372,184773.920,139440.452
2.514872,-325005.325,173845.229,151160.097
2.515000,-325269.119,162634.560,162634.560
2.515128,-325005.325,151160.097,173845.229
2.515256,-324214.372,139440.452,184773.920
2.515385,-322897.541,127494.634,195402.907
2.515513,-321056.970,115342.019,205714.950
2.515641,-318695.643,103002.319,215693.323
2.515769,-315817.390,90495.549,225321.840
2.515897,-312426.880,77841.995,234584.885
2.516026,-308529.613,65062.181,243467.432
2.516154,-304131.910,52176.836,251955.074
2.516282,-299240.903,39206.860,260034.044
2.516410,-293864.527,26173.290,267691.237
2.516538,-288011.502,13097.267,274914.235
2.516667,-281691.320,-0.000,281691.320
2.516795,-274914.235,-13097.267,288011.502
2.516923,-267691.237,-26173.290,293864.527
2.517051,-260034.044,-39206.860,299240.903
2.517179,-251955.074,-52176.836,304131.910
2.517308,-243467.432,-65062.181,308529.613
2.517436,-234584.885,-77841.995,312426.880
2.517564,-225321.840,-90495.550,315817.390
2.517692,-215693.323,-103002.320,318695.643
2.517821,-205714.950,-115342.019,321056.970
2.517949,-195402.907,-127494.634,322897.541
2.518077,-184773.920,-139440.452,324214.372
2.518205,-173845.229,-151160.097,325005.325
2.518333,-162634.560,-162634.560,325269.119
2.518462,-151160.097,-173845.229,325005.325
2.518590,-139440.452,-184773.920,324214.372
2.518718,-127494.634,-195402.907,322897.541
2.518846,-115342.019,-205714.950,321056.970
2.518974,-103002.319,-215693.323,318695.643
2.519103,-90495.549,-225321.840,315817.390
2.519231,-77841.995,-234584.885,312426.880
2.519359,-65062.181,-243467.432,308529.613
2.519487,-52176.836,-251955.074,304131.910
2.519615,-39206.860,-260034.044,299240.903
2.519744,-26173.290,-267691.237,293864.527
2.519872,-13097.267,-274914.235,288011.502
2.520000,0.000,-281691.320,281691.320
2.520128,13097.267,-288011.502,274914.235
2.520256,26173.290,-293864.527,267691.237
2.520385,39206.860,-299240.903,260034.044
2.520513,52176.836,-304131.910,251955.074
2.520641,65062.181,-308529.613,243467.432
2.520769,77841.995,-312426.880,234584.885
2.520897,90495.550,-315817.390,225321.840
2.521026,103002.320,-318695.643,215693.323
2.521154,115342.019,-321056.970,205714.950
2.521282,127494.634,-322897.541,195402.907
2.521410,139440.452,-324214.372,184773.920
2.521538,151160.097,-325005.325,173845.229
2.521667,162634.560,-325269.119,162634.560
2.521795,173845.229,-325005.325,151160.097
2.521923,184773.920,-324214.372,139440.452
2.522051,195402.907,-322897.541,127494.634
2.522179,205714.950,-321056.970,115342.019
2.522308,215693.323,-318695.643,103002.319
2.522436,225321.840,-315817.390,90495.549
2.522564,234584.885,-312426.880,77841.995
2.522692,243467.432,-308529.613,65062.181
2.522821,251955.074,-304131.910,52176.836
2.522949,260034.044,-299240.903,39206.860
2.523077,267691.237,-293864.527,26173.290
